SMILES,ID,UMAP1,UMAP2
CCC(CO)NC(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000291,10.324747,0.62977934
CCC(CO)NC(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000292,10.34617,0.6578041
CN1CCC(Nc2ccc(Br)nn2)CC1,pyridine2pyridazine_0000000293,6.1872096,8.075688
Brc1ccnnc1,pyridine2pyridazine_0000000294,-9.229127,-16.333637
CN(CCCC(=O)O)c1ccc(Br)nn1,pyridine2pyridazine_0000000295,18.314667,-0.4286467
Brc1ccnnc1,pyridine2pyridazine_0000000296,-9.17497,-16.132448
CN(CC(=O)O)C(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000297,18.586277,0.39685276
CN(CC(=O)O)C(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000298,18.586853,0.39994672
CC(NC(=O)c1cc(Br)cnn1)C(=O)O,pyridine2pyridazine_0000000299,18.57581,0.3986314
CC(NC(=O)c1cnnc(Br)c1)C(=O)O,pyridine2pyridazine_0000000300,18.539276,0.41819587
O=C(O)CCNC(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000301,18.590302,0.41924977
O=C(O)CCNC(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000302,18.584652,0.41266072
O=C(c1cc(Br)cnn1)N1CCNCC1,pyridine2pyridazine_0000000303,5.8071175,13.277861
O=C(c1cnnc(Br)c1)N1CCNCC1,pyridine2pyridazine_0000000304,5.809473,13.279182
Brc1ccnnc1,pyridine2pyridazine_0000000305,-9.282253,-16.178196
Brc1ccc(NCCC2CCCO2)nn1,pyridine2pyridazine_0000000306,5.2302046,10.65477
CCN(CC)CCNc1ccc(Br)nn1,pyridine2pyridazine_0000000307,-1.8526368,-0.30120134
Brc1ccnnc1,pyridine2pyridazine_0000000308,-9.312657,-16.189442
Brc1cccnn1,pyridine2pyridazine_0000000309,27.994787,7.6425333
CC(C)OCCN(C)c1nnccc1Br,pyridine2pyridazine_0000000310,-1.8283681,0.013771127
CC(C)OCCN(C)c1ccc(Br)nn1,pyridine2pyridazine_0000000311,-1.8482836,0.042639073
Brc1ccnnc1,pyridine2pyridazine_0000000312,-9.336294,-16.201193
O=C(NC1CCOC1)c1ccc(Br)nn1,pyridine2pyridazine_0000000313,1.691671,-3.6584606
Brc1ccnnc1,pyridine2pyridazine_0000000314,-9.293404,-16.129402
O=C(NC1CCOC1)c1cc(Br)cnn1,pyridine2pyridazine_0000000315,1.7123188,-3.6652858
O=C(NC1CCOC1)c1cnnc(Br)c1,pyridine2pyridazine_0000000316,1.7146354,-3.6954067
Brc1cccnn1,pyridine2pyridazine_0000000317,27.90384,7.6242867
CCCCC(CN)Nc1nnccc1Br,pyridine2pyridazine_0000000318,-6.6347947,1.7733195
CCCCC(CN)Nc1ccc(Br)nn1,pyridine2pyridazine_0000000319,-6.602191,1.7423859
Brc1ccnnc1,pyridine2pyridazine_0000000320,-9.24659,-16.218912
Brc1ccnnc1,pyridine2pyridazine_0000000321,-9.192773,-16.239603
Brc1ccc(CNCC2CCCS2)nn1,pyridine2pyridazine_0000000322,17.557573,2.8739443
Cc1cc(Br)nnc1NCC1CCNC1,pyridine2pyridazine_0000000323,5.4424496,7.8856726
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000324,-10.675403,20.231735
Brc1cccnn1,pyridine2pyridazine_0000000325,28.155264,7.679118
CCC(CCO)CNc1nnccc1Br,pyridine2pyridazine_0000000326,14.282882,-13.150006
CCC(CCO)CNc1ccc(Br)nn1,pyridine2pyridazine_0000000327,14.325564,-13.089645
Brc1ccnnc1,pyridine2pyridazine_0000000328,-9.339233,-16.214573
Cc1cc(Br)nnc1NC(C)CCCO,pyridine2pyridazine_0000000329,14.353629,-13.066712
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000330,-10.702755,20.255747
Cc1cc(Br)nnc1NC(C)CCCN,pyridine2pyridazine_0000000331,-6.6228447,1.7613792
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000332,-10.69447,20.252438
CC(CCCO)NCc1ccc(Br)nn1,pyridine2pyridazine_0000000333,-1.170887,4.1284747
Brc1ccnnc1,pyridine2pyridazine_0000000334,-9.316274,-16.165741
Brc1cccnn1,pyridine2pyridazine_0000000335,28.267757,7.6979966
CC1(CNc2nnccc2Br)CCCO1,pyridine2pyridazine_0000000336,5.192034,10.642975
CC1(CNc2ccc(Br)nn2)CCCO1,pyridine2pyridazine_0000000337,5.2000685,10.681588
Brc1ccnnc1,pyridine2pyridazine_0000000338,-9.267977,-16.33696
CC1(CNCc2ccc(Br)nn2)COC1,pyridine2pyridazine_0000000339,2.9420931,11.449738
Brc1ccnnc1,pyridine2pyridazine_0000000340,-9.19569,-16.226402
CC(CCS(C)=O)Nc1cnncc1Br,pyridine2pyridazine_0000000341,14.584905,-3.782085
CC(CCS(C)=O)Nc1ccnnc1Br,pyridine2pyridazine_0000000342,14.5535555,-3.7839868
CC(CCS(C)=O)Nc1ccc(Br)nn1,pyridine2pyridazine_0000000343,14.560337,-3.8279302
Brc1ccnnc1,pyridine2pyridazine_0000000344,-9.286748,-16.177094
Brc1cccnn1,pyridine2pyridazine_0000000345,28.101763,7.6758003
CC(CCS(C)=O)Nc1nnccc1Br,pyridine2pyridazine_0000000346,14.546902,-3.7887092
CC(CCS(C)=O)Nc1cc(Br)cnn1,pyridine2pyridazine_0000000347,14.550953,-3.8213704
CC(CCS(C)=O)Nc1cnnc(Br)c1,pyridine2pyridazine_0000000348,14.547691,-3.8381515
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000349,-10.737783,20.297197
CCC(O)CCNc1nnc(Br)cc1C,pyridine2pyridazine_0000000350,14.362298,-12.986843
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000351,-10.748224,20.308691
CCS(=O)CCNc1nnc(Br)cc1C,pyridine2pyridazine_0000000352,14.539964,-3.789981
CCCC(O)CNCc1ccc(Br)nn1,pyridine2pyridazine_0000000353,-1.1052831,4.2109404
Brc1ccnnc1,pyridine2pyridazine_0000000354,-9.303317,-16.140959
CCC(CCO)NCc1ccc(Br)nn1,pyridine2pyridazine_0000000355,-1.1933091,4.135865
Brc1ccnnc1,pyridine2pyridazine_0000000356,-9.303853,-16.11808
CCCC(O)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000357,-1.0994902,4.2133794
CCCC(O)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000358,-1.0811347,4.2352304
CCC(CCO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000359,-1.1241754,4.1819634
CCC(CCO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000360,-1.1656734,4.14018
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000361,-10.681379,20.270412
CCCC(O)CNc1nnc(Br)cc1C,pyridine2pyridazine_0000000362,14.372992,-12.9610615
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000363,-10.727606,20.252047
CCC(CCO)Nc1nnc(Br)cc1C,pyridine2pyridazine_0000000364,14.368188,-13.023183
CC(C)C(O)CNCc1ccc(Br)nn1,pyridine2pyridazine_0000000365,-0.7013328,5.1942415
Brc1ccnnc1,pyridine2pyridazine_0000000366,-9.303221,-16.202436
Brc1cnnc(Br)c1,pyridine2pyridazine_0000000367,-15.998058,2.4167395
CCC(O)CNCc1nnc(Br)cc1Br,pyridine2pyridazine_0000000368,-1.2705246,4.0395436
CCC(O)CNC(=O)c1ccc(Br)nn1,pyridine2pyridazine_0000000369,10.262657,0.6224202
Brc1ccnnc1,pyridine2pyridazine_0000000370,-9.200421,-16.141933
Cc1cc(Br)nnc1NCC(O)C(C)C,pyridine2pyridazine_0000000371,14.278111,-13.084274
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000372,-10.7234745,20.27792
CC(C)C(O)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000373,-0.6839217,5.2027693
CC(C)C(O)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000374,-0.71184534,5.1815405
CCC(O)CNC(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000375,10.367188,0.6592944
CCC(O)CNC(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000376,10.4278,0.6912627
Brc1cccnn1,pyridine2pyridazine_0000000377,28.251598,7.7083426
CC(CCNc1nnccc1Br)S(C)=O,pyridine2pyridazine_0000000378,14.572172,-3.8529248
CC(CS(C)=O)NCc1ccc(Br)nn1,pyridine2pyridazine_0000000379,14.594817,-3.8311565
Brc1ccnnc1,pyridine2pyridazine_0000000380,-9.30455,-16.081266
CC1(NS(=O)(=O)c2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000381,0.7613935,14.708875
CC1(NS(=O)(=O)c2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000382,0.8061209,14.664068
CC(CS(C)=O)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000383,14.616431,-3.8111465
CC(CS(C)=O)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000384,14.599395,-3.834073
Cc1cc(Br)nnc1NC(C)CS(C)=O,pyridine2pyridazine_0000000385,14.569777,-3.8181946
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000386,-10.701454,20.257103
CC1(NC(=O)c2cc(Br)nnc2N)CC1,pyridine2pyridazine_0000000387,4.122549,-4.9576616
CC1(NC(=O)c2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000388,4.5271544,-2.0641477
CC(CO)C(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000389,-0.6855876,5.2219806
CC(CO)C(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000390,-0.71800077,5.207503
CC(CO)C(C)NCc1ccc(Br)nn1,pyridine2pyridazine_0000000391,-0.70947695,5.2353697
Brc1ccnnc1,pyridine2pyridazine_0000000392,-9.285447,-16.184181
CC(CNCc1cc(Br)cnn1)S(C)=O,pyridine2pyridazine_0000000393,14.614525,-3.8152602
CC(CNCc1cnnc(Br)c1)S(C)=O,pyridine2pyridazine_0000000394,14.588074,-3.8486357
CC1(NCc2cc(Br)cnn2)CCOC1,pyridine2pyridazine_0000000395,2.8391647,11.551968
CC1(NCc2cnnc(Br)c2)CCOC1,pyridine2pyridazine_0000000396,2.8721435,11.5247135
Cc1cc(Br)nnc1NC(C)C(C)CO,pyridine2pyridazine_0000000397,14.398922,-13.199151
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000398,-10.694793,20.248823
CC(CNCc1ccc(Br)nn1)S(C)=O,pyridine2pyridazine_0000000399,14.628579,-3.7995982
Brc1ccnnc1,pyridine2pyridazine_0000000400,-9.2466545,-16.183008
CC1(NCc2ccc(Br)nn2)CCOC1,pyridine2pyridazine_0000000401,2.817754,11.578474
Brc1ccnnc1,pyridine2pyridazine_0000000402,-9.363948,-16.072065
Brc1cccnn1,pyridine2pyridazine_0000000403,28.041134,7.6799808
O=S1CCC(Nc2nnccc2Br)CC1,pyridine2pyridazine_0000000404,14.582057,-3.4471679
O=S1CCC(Nc2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000405,14.581048,-3.490533
O=S1CCC(Nc2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000406,14.57884,-3.4750402
CS(=O)CCNC(=O)c1ccc(Br)nn1,pyridine2pyridazine_0000000407,9.414474,-0.8230568
Brc1ccnnc1,pyridine2pyridazine_0000000408,-9.390892,-16.143005
CS(=O)CCNC(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000409,9.34398,-0.7652764
CS(=O)CCNC(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000410,9.364273,-0.7913861
CCOC(C)CNCc1ccc(Br)nn1,pyridine2pyridazine_0000000411,-2.2752135,0.43332013
Brc1ccnnc1,pyridine2pyridazine_0000000412,-9.295583,-16.244892
CCOC(C)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000413,-2.333626,0.5036313
CCOC(C)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000414,-2.2810466,0.44734353
Cc1cc(Br)cnn1,pyridine2pyridazine_0000000415,-10.71724,20.258799
CCOC(C)CNc1nnc(Br)cc1C,pyridine2pyridazine_0000000416,-1.9856192,0.19788988
COCC(Nc1cc(Br)cnn1)C1CC1,pyridine2pyridazine_0000000417,2.7272587,4.576356
COCC(Nc1cnnc(Br)c1)C1CC1,pyridine2pyridazine_0000000418,2.6921656,4.5838275
CC(Nc1cc(Br)cnn1)C1CCOC1,pyridine2pyridazine_0000000419,4.670386,9.334936
CC(Nc1cnnc(Br)c1)C1CCOC1,pyridine2pyridazine_0000000420,4.652593,9.312364
CSCC(C)NC(=O)c1ccc(Br)nn1,pyridine2pyridazine_0000000421,13.0595455,-2.2346997
Brc1ccnnc1,pyridine2pyridazine_0000000422,-9.385099,-16.310345
CSCC(C)NC(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000423,13.096397,-2.2411652
CSCC(C)NC(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000424,13.076259,-2.2364466
COCC(C)(C)NCc1ccc(Br)nn1,pyridine2pyridazine_0000000425,-2.8952374,0.7357182
Brc1ccnnc1,pyridine2pyridazine_0000000426,-9.357393,-16.124401
COCC(C)(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000427,-2.9095993,0.75500804
COCC(C)(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000428,-2.9104817,0.7352662
Brc1cccnn1,pyridine2pyridazine_0000000429,28.105076,7.3996496
COCCN(CCO)c1nnccc1Br,pyridine2pyridazine_0000000430,-4.3244576,0.8452623
CCN(CCCO)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000431,-0.059596237,-6.813234
CCN(CCCO)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000432,-0.047056478,-6.823696
Brc1cc(CNCc2nccs2)cnn1,pyridine2pyridazine_0000000433,12.916936,8.369613
Brc1cnnc(CNCc2nccs2)c1,pyridine2pyridazine_0000000434,12.912955,8.365296
CCN(CCCO)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000435,-0.047496594,-6.822636
Brc1ccnnc1,pyridine2pyridazine_0000000436,-9.376963,-16.101439
COC(=O)[C@H](C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000437,13.752436,-0.35866946
COC(=O)[C@H](C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000438,13.753508,-0.36048323
C=C(Br)CNC(=O)c1ccnnc1OC,pyridine2pyridazine_0000000439,9.473412,-5.7577643
C=C(Br)CNC(=O)c1cccnn1,pyridine2pyridazine_0000000440,11.374522,1.1286783
C=C(Br)CNC(=O)CSc1ccnnc1,pyridine2pyridazine_0000000441,12.774238,-2.3838222
C=C(Br)CNC(=O)CSc1ccnnc1,pyridine2pyridazine_0000000442,12.786173,-2.3812666
C=C(Br)CNC(=O)c1ccnnc1,pyridine2pyridazine_0000000443,11.32808,1.0994827
C=C(Br)CNC(=O)c1ccc(OC)nn1,pyridine2pyridazine_0000000444,9.46331,-5.739883
C=C(Br)CNCc1cc(OC)cnn1,pyridine2pyridazine_0000000445,9.451116,-5.770748
COc1cnnc(C)c1,pyridine2pyridazine_0000000446,9.461095,-5.735742
C=C(Cl)CNS(=O)(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000447,0.7911315,14.679685
C=C(Cl)CNS(=O)(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000448,0.788097,14.6825695
CSC(C)CNC(=O)c1ccc(Br)nn1,pyridine2pyridazine_0000000449,13.042119,-2.242829
Brc1ccnnc1,pyridine2pyridazine_0000000450,-9.359033,-16.147976
CSC(C)CNC(=O)c1cc(Br)cnn1,pyridine2pyridazine_0000000451,13.078887,-2.2077348
CSC(C)CNC(=O)c1cnnc(Br)c1,pyridine2pyridazine_0000000452,13.104304,-2.2097192
C=C(Br)CNC(=O)c1cnnc(CN)c1,pyridine2pyridazine_0000000453,11.250337,1.0720404
C=C(Br)CNC(=O)c1ccnnc1,pyridine2pyridazine_0000000454,11.330992,1.0979346
COC(=O)c1cccnn1,pyridine2pyridazine_0000000455,13.7826395,-0.30708146
C=C(Br)CNc1nnccc1C(=O)OC,pyridine2pyridazine_0000000456,13.756715,-0.35434163
O=C(Nc1cnncc1Br)[C@H]1CCCO1,pyridine2pyridazine_0000000457,1.1898164,-3.5347111
O=C(Nc1ccnnc1Br)[C@H]1CCCO1,pyridine2pyridazine_0000000458,1.136219,-3.5257204
O=C(Nc1cnncc1Br)[C@@H]1CCCO1,pyridine2pyridazine_0000000459,1.1702582,-3.5230947
O=C(Nc1ccnnc1Br)[C@@H]1CCCO1,pyridine2pyridazine_0000000460,1.1308731,-3.5367768
O=C(Nc1ccc(Br)nn1)[C@H]1CCCO1,pyridine2pyridazine_0000000461,1.0843667,-3.5386286
Brc1ccnnc1,pyridine2pyridazine_0000000462,-9.41139,-16.014397
O=C(Nc1ccc(Br)nn1)[C@@H]1CCCO1,pyridine2pyridazine_0000000463,1.1133225,-3.5335944
Brc1ccnnc1,pyridine2pyridazine_0000000464,-9.2890005,-16.09149
COCC(C)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000465,-2.8800266,0.7920964
COCC(C)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000466,-2.8845258,0.81791085
CC(CNCc1cc(Br)cnn1)N(C)C,pyridine2pyridazine_0000000467,-2.012292,-0.124500915
CC(CNCc1cnnc(Br)c1)N(C)C,pyridine2pyridazine_0000000468,-1.9724543,-0.18988106
CN(C)C(=O)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000469,8.098578,-0.4650321
CN(C)C(=O)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000470,8.106075,-0.42665452
CCOCC(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000471,-2.3169546,0.47835207
CCOCC(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000472,-2.301076,0.40592432
COC(=O)C(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000473,13.791418,-0.31942806
COC(=O)C(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000474,13.760181,-0.35217035
CN1CCC(NCc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000475,5.7059493,7.1247277
CN1CCC(NCc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000476,5.6723385,7.098427
Brc1cc(CNCC2CCOC2)cnn1,pyridine2pyridazine_0000000477,2.8996239,11.48724
Brc1cnnc(CNCC2CCOC2)c1,pyridine2pyridazine_0000000478,2.9129317,11.4758625
Brc1cc(CNC2CCOCC2)cnn1,pyridine2pyridazine_0000000479,2.8119433,11.57715
Brc1cnnc(CNC2CCOCC2)c1,pyridine2pyridazine_0000000480,2.7989776,11.588775
CCNC(=O)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000481,8.067723,-0.6105438
CCNC(=O)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000482,8.056661,-0.6911463
Cn1ncnc1SCc1cc(Br)cnn1,pyridine2pyridazine_0000000483,9.240862,-7.70696
Cn1ncnc1SCc1cnnc(Br)c1,pyridine2pyridazine_0000000484,9.223715,-7.6976514
Cn1ncnc1SCc1ccc(Br)nn1,pyridine2pyridazine_0000000485,9.218915,-7.709211
Brc1ccnnc1,pyridine2pyridazine_0000000486,-9.384335,-16.176523
C[C@@H]1CNCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000487,7.4196286,6.678092
Brc1ccnnc1,pyridine2pyridazine_0000000488,-9.354829,-16.148937
C[C@@H]1CNCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000489,7.297363,6.452255
C[C@@H]1CNCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000490,7.4707685,6.6711183
C[C@H]1CNCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000491,7.411596,6.681274
Brc1ccnnc1,pyridine2pyridazine_0000000492,-9.358909,-16.072617
C[C@H]1CNCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000493,7.297381,6.4516854
C[C@H]1CNCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000494,7.4693923,6.664453
COC(C)(C)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000495,-2.8958626,0.76957136
COC(C)(C)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000496,-2.922563,0.7317999
Brc1cc(CSc2cnccn2)cnn1,pyridine2pyridazine_0000000497,9.1803055,-7.748393
Brc1cnnc(CSc2cnccn2)c1,pyridine2pyridazine_0000000498,9.234239,-7.8287635
CNC1CCN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000499,5.657208,7.1146474
CNC1CCN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000500,5.6456647,7.0941544
CC(O)CC(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000501,-1.1730794,4.1208854
CC(O)CC(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000502,-1.1724734,4.125213
Brc1ccnnc1,pyridine2pyridazine_0000000503,-9.289895,-16.051872
Brc1ccc(CSc2cnccn2)nn1,pyridine2pyridazine_0000000504,9.182288,-7.7870502
Cc1nnc(SCc2cc(Br)cnn2)o1,pyridine2pyridazine_0000000505,9.190285,-7.530085
Cc1nnc(SCc2cnnc(Br)c2)o1,pyridine2pyridazine_0000000506,9.223105,-7.5306215
Cc1nnc(SCc2ccc(Br)nn2)o1,pyridine2pyridazine_0000000507,9.192585,-7.511286
Brc1ccnnc1,pyridine2pyridazine_0000000508,-9.378454,-16.159897
Cn1cc(SCc2cc(Br)cnn2)cn1,pyridine2pyridazine_0000000509,9.218336,-7.6290846
Cn1cc(SCc2cnnc(Br)c2)cn1,pyridine2pyridazine_0000000510,9.19114,-7.645052
Cn1cc(SCc2ccc(Br)nn2)cn1,pyridine2pyridazine_0000000511,9.204606,-7.662
Brc1ccnnc1,pyridine2pyridazine_0000000512,-9.409986,-16.083622
Cc1nnc(SCc2cc(Br)cnn2)[nH]1,pyridine2pyridazine_0000000513,9.986469,-8.72641
Cc1nnc(SCc2cnnc(Br)c2)[nH]1,pyridine2pyridazine_0000000514,9.980768,-8.772846
Cc1nnc(SCc2ccc(Br)nn2)[nH]1,pyridine2pyridazine_0000000515,9.991918,-8.801164
Brc1ccnnc1,pyridine2pyridazine_0000000516,-9.417536,-16.14886
O=S1CCN(Cc2ccc(Br)nn2)CC1,pyridine2pyridazine_0000000517,14.617168,-3.194486
Brc1ccnnc1,pyridine2pyridazine_0000000518,-9.4649105,-16.145973
O=S1CCN(Cc2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000519,14.619623,-3.200185
O=S1CCN(Cc2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000520,14.620711,-3.1890602
Brc1ccnnc1,pyridine2pyridazine_0000000521,-9.292758,-16.027216
Brc1ccc(CN2CCCSCC2)nn1,pyridine2pyridazine_0000000522,17.716896,3.0358732
Brc1cc(CN2CCCSCC2)cnn1,pyridine2pyridazine_0000000523,17.747063,3.0659275
Brc1cnnc(CN2CCCSCC2)c1,pyridine2pyridazine_0000000524,17.751488,3.0700436
CCN(Cc1cc(Br)cnn1)C1CNC1,pyridine2pyridazine_0000000525,5.7634616,7.1083493
CCN(Cc1cnnc(Br)c1)C1CNC1,pyridine2pyridazine_0000000526,5.795036,7.079348
CC1OCCC1NCc1cc(Br)cnn1,pyridine2pyridazine_0000000527,2.7707896,11.619146
CC1OCCC1NCc1cnnc(Br)c1,pyridine2pyridazine_0000000528,2.8206785,11.568444
CCOC(=O)CSCc1cc(Br)cnn1,pyridine2pyridazine_0000000529,13.800194,-0.3159955
CCOC(=O)CSCc1cnnc(Br)c1,pyridine2pyridazine_0000000530,13.816948,-0.3023403
CCOC(=O)CSCc1ccc(Br)nn1,pyridine2pyridazine_0000000531,13.7902565,-0.32732978
Brc1ccnnc1,pyridine2pyridazine_0000000532,-9.4083185,-16.039263
CCN(CCOC)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000533,-2.8491828,0.8570252
Brc1ccnnc1,pyridine2pyridazine_0000000534,-9.495133,-16.063192
CCN(CCOC)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000535,-2.8349931,0.86634386
CCN(CCOC)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000536,-2.853234,0.8589992
CN(Cc1cc(Br)cnn1)C1CCNC1,pyridine2pyridazine_0000000537,5.7518535,7.0758247
CN(Cc1cnnc(Br)c1)C1CCNC1,pyridine2pyridazine_0000000538,5.778963,7.1310396
OCC1(CNCc2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000539,2.5014157,4.0320306
OCC1(CNCc2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000540,2.5108013,4.0237107
CC(C)(CO)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000541,-0.8511194,4.654016
CC(C)(CO)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000542,-0.87613785,4.613513
CC1CN(Cc2cc(Br)cnn2)CCN1,pyridine2pyridazine_0000000543,7.2992373,6.4561534
CC1CN(Cc2cnnc(Br)c2)CCN1,pyridine2pyridazine_0000000544,7.4487405,6.6724606
Brc1cc(CSc2ncccn2)cnn1,pyridine2pyridazine_0000000545,9.201507,-7.7921157
Brc1cnnc(CSc2ncccn2)c1,pyridine2pyridazine_0000000546,9.176394,-7.7807126
Brc1ccnnc1,pyridine2pyridazine_0000000547,-9.380881,-16.151575
Brc1ccc(CSc2ncccn2)nn1,pyridine2pyridazine_0000000548,9.194395,-7.7612524
Cn1cnnc1SCc1cc(Br)cnn1,pyridine2pyridazine_0000000549,9.235574,-7.6493998
Cn1cnnc1SCc1cnnc(Br)c1,pyridine2pyridazine_0000000550,9.198168,-7.622453
Cn1cnnc1SCc1ccc(Br)nn1,pyridine2pyridazine_0000000551,9.229977,-7.6061172
Brc1ccnnc1,pyridine2pyridazine_0000000552,-9.415892,-16.078924
COCC(C)N(C)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000553,-2.8579586,0.85162216
Brc1ccnnc1,pyridine2pyridazine_0000000554,-9.40839,-16.129969
COCC(C)N(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000555,-2.8255136,0.8841287
COCC(C)N(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000556,-2.8183062,0.8677397
CN(Cc1ccc(Br)nn1)CC(F)(F)F,pyridine2pyridazine_0000000557,12.164171,13.683204
Brc1ccnnc1,pyridine2pyridazine_0000000558,-9.392781,-16.116272
CN(Cc1cc(Br)cnn1)CC(F)(F)F,pyridine2pyridazine_0000000559,12.129697,13.648746
CN(Cc1cnnc(Br)c1)CC(F)(F)F,pyridine2pyridazine_0000000560,12.124328,13.6436
NCC1CCN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000561,5.0215774,7.1577463
NCC1CCN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000562,5.028121,7.175325
NC1CCCN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000563,5.0256314,7.1861234
NC1CCCN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000564,5.0185547,7.208854
Cn1nnnc1SCc1cc(Br)cnn1,pyridine2pyridazine_0000000565,9.524989,-7.5676184
Cn1nnnc1SCc1cnnc(Br)c1,pyridine2pyridazine_0000000566,9.544843,-7.54792
Cn1nnnc1SCc1ccc(Br)nn1,pyridine2pyridazine_0000000567,9.483777,-7.5737944
Brc1ccnnc1,pyridine2pyridazine_0000000568,-9.454553,-16.179785
Cn1ccnc1SCc1cc(Br)cnn1,pyridine2pyridazine_0000000569,9.583208,-8.188669
Cn1ccnc1SCc1cnnc(Br)c1,pyridine2pyridazine_0000000570,9.594774,-8.195975
Cn1ccnc1SCc1ccc(Br)nn1,pyridine2pyridazine_0000000571,9.581638,-8.191321
